"","MSNDATE","PeriodOfDay","Year","TGTCOUNTRY","TGTLATDD_DDD_WGS84","TGTLONDDD_DDD_WGS84","VALID_AIRCRAFT_ROOT","WEAPONTYPEWEIGHT","TIMEONTARGET","TargetType"
"6002","1972-10-15","Unknown",1972,"NORTH VIETNAM",17.4331,106.4666,"B-52",799,827,"UNKNOWN\UNIDENTIFIED"
"6003","1972-10-15","Unknown",1972,"NORTH VIETNAM",17.2166,106.6333,"B-52",500,1718,"UNKNOWN\UNIDENTIFIED"
"6004","1972-10-15","Unknown",1972,"NORTH VIETNAM",17.2166,106.6333,"B-52",799,1718,"UNKNOWN\UNIDENTIFIED"
"6005","1972-10-15","Unknown",1972,"NORTH VIETNAM",17.1665,106.7332,"B-52",500,1923,"UNKNOWN\UNIDENTIFIED"
"6006","1972-10-15","Unknown",1972,"NORTH VIETNAM",17.1665,106.7332,"B-52",799,1923,"UNKNOWN\UNIDENTIFIED"
"6007","1972-10-15","Unknown",1972,"NORTH VIETNAM",17.6665,106.2832,"B-52",1000,2045,"UNKNOWN\UNIDENTIFIED"
"6008","1972-10-15","Unknown",1972,"NORTH VIETNAM",17.6665,106.2832,"B-52",500,2045,"UNKNOWN\UNIDENTIFIED"
"6009","1972-10-15","Unknown",1972,"NORTH VIETNAM",17.6665,106.2832,"B-52",799,2045,"UNKNOWN\UNIDENTIFIED"
"6010","1972-10-15","Unknown",1972,"NORTH VIETNAM",17.5,106.5,"B-52",500,2206,"UNKNOWN\UNIDENTIFIED"
"6011","1972-10-15","Unknown",1972,"NORTH VIETNAM",17.5,106.5,"B-52",799,2206,"UNKNOWN\UNIDENTIFIED"
"6012","1972-10-16","Unknown",1972,"NORTH VIETNAM",17.5498,106.2998,"B-52",1000,624,"UNKNOWN\UNIDENTIFIED"
"6013","1972-10-16","Unknown",1972,"NORTH VIETNAM",17.5498,106.2998,"B-52",500,624,"UNKNOWN\UNIDENTIFIED"
"6014","1972-10-16","Unknown",1972,"NORTH VIETNAM",17.5498,106.2998,"B-52",799,624,"UNKNOWN\UNIDENTIFIED"
"6015","1972-10-16","Unknown",1972,"NORTH VIETNAM",17.4832,106.5667,"B-52",500,704,"UNKNOWN\UNIDENTIFIED"
"6016","1972-10-16","Unknown",1972,"NORTH VIETNAM",17.9666,105.8167,"B-52",500,827,"UNKNOWN\UNIDENTIFIED"
"6017","1972-10-16","Unknown",1972,"NORTH VIETNAM",17.9666,105.8167,"B-52",799,827,"UNKNOWN\UNIDENTIFIED"
"6018","1972-10-16","Unknown",1972,"NORTH VIETNAM",17.6499,106.4165,"B-52",500,1355,"UNKNOWN\UNIDENTIFIED"
"6019","1972-10-16","Unknown",1972,"NORTH VIETNAM",17.6499,106.4165,"B-52",799,1355,"UNKNOWN\UNIDENTIFIED"
"6020","1972-10-16","Unknown",1972,"NORTH VIETNAM",17.3999,106.2166,"B-52",500,1617,"UNKNOWN\UNIDENTIFIED"
"6021","1972-10-16","Unknown",1972,"SOUTH VIETNAM",16.6165,107.1665,"B-52",799,1645,"UNKNOWN\UNIDENTIFIED"
"6022","1972-10-16","Unknown",1972,"NORTH VIETNAM",17.5166,106.5166,"B-52",1000,1923,"UNKNOWN\UNIDENTIFIED"
"6023","1972-10-16","Unknown",1972,"NORTH VIETNAM",17.5166,106.5166,"B-52",500,1923,"UNKNOWN\UNIDENTIFIED"
"6024","1972-10-16","Unknown",1972,"NORTH VIETNAM",17.5166,106.5166,"B-52",799,1923,"UNKNOWN\UNIDENTIFIED"
"6025","1972-10-16","Unknown",1972,"NORTH VIETNAM",17.5166,106.5166,"B-52",1000,2044,"UNKNOWN\UNIDENTIFIED"
"6026","1972-10-16","Unknown",1972,"NORTH VIETNAM",17.5166,106.5166,"B-52",500,2044,"UNKNOWN\UNIDENTIFIED"
"6027","1972-10-16","Unknown",1972,"NORTH VIETNAM",17.5166,106.5166,"B-52",799,2044,"UNKNOWN\UNIDENTIFIED"
"6028","1972-10-16","Unknown",1972,"NORTH VIETNAM",17.4331,106.5332,"B-52",500,2207,"UNKNOWN\UNIDENTIFIED"
"6029","1972-10-16","Unknown",1972,"NORTH VIETNAM",17.4331,106.5332,"B-52",799,2207,"UNKNOWN\UNIDENTIFIED"
"6030","1972-10-17","Unknown",1972,"NORTH VIETNAM",17,106.8999,"B-52",500,704,"UNKNOWN\UNIDENTIFIED"
"6031","1972-10-17","Unknown",1972,"NORTH VIETNAM",17.5999,106.4666,"B-52",500,826,"UNKNOWN\UNIDENTIFIED"
"6032","1972-10-17","Unknown",1972,"NORTH VIETNAM",17.5999,106.4666,"B-52",799,826,"UNKNOWN\UNIDENTIFIED"
"6033","1972-10-17","Unknown",1972,"NORTH VIETNAM",17.7666,105.7832,"B-52",500,1030,"UNKNOWN\UNIDENTIFIED"
"6034","1972-10-17","Unknown",1972,"NORTH VIETNAM",17.7666,105.7832,"B-52",799,1030,"UNKNOWN\UNIDENTIFIED"
"6035","1972-10-17","Unknown",1972,"NORTH VIETNAM",17.7832,105.7832,"B-52",1000,1152,"UNKNOWN\UNIDENTIFIED"
"6036","1972-10-17","Unknown",1972,"NORTH VIETNAM",17.7832,105.7832,"B-52",500,1152,"UNKNOWN\UNIDENTIFIED"
"6037","1972-10-17","Unknown",1972,"NORTH VIETNAM",17.7832,105.7832,"B-52",799,1152,"UNKNOWN\UNIDENTIFIED"
"6038","1972-10-17","Unknown",1972,"NORTH VIETNAM",17.5498,106.4832,"B-52",500,1600,"UNKNOWN\UNIDENTIFIED"
"6039","1972-10-17","Unknown",1972,"SOUTH VIETNAM",16.5999,107.1499,"B-52",799,1645,"UNKNOWN\UNIDENTIFIED"
"6040","1972-10-18","Unknown",1972,"NORTH VIETNAM",17.4331,106.2332,"B-52",500,422,"UNKNOWN\UNIDENTIFIED"
"6041","1972-10-18","Unknown",1972,"NORTH VIETNAM",17.4331,106.2332,"B-52",799,422,"UNKNOWN\UNIDENTIFIED"
"6042","1972-10-18","Unknown",1972,"SOUTH VIETNAM",16.6333,107.1165,"B-52",799,459,"UNKNOWN\UNIDENTIFIED"
"6043","1972-10-18","Unknown",1972,"NORTH VIETNAM",17.4331,106.2332,"B-52",1000,624,"UNKNOWN\UNIDENTIFIED"
"6044","1972-10-18","Unknown",1972,"NORTH VIETNAM",17.4331,106.2332,"B-52",500,624,"UNKNOWN\UNIDENTIFIED"
"6045","1972-10-18","Unknown",1972,"NORTH VIETNAM",17.4331,106.2332,"B-52",799,624,"UNKNOWN\UNIDENTIFIED"
"6046","1972-10-18","Unknown",1972,"NORTH VIETNAM",16.9832,106.9331,"B-52",500,715,"UNKNOWN\UNIDENTIFIED"
"6047","1972-10-18","Unknown",1972,"NORTH VIETNAM",16.9832,106.9331,"B-52",799,715,"UNKNOWN\UNIDENTIFIED"
"6048","1972-10-18","Unknown",1972,"NORTH VIETNAM",17.5833,106.2998,"B-52",500,1028,"UNKNOWN\UNIDENTIFIED"
"6049","1972-10-18","Unknown",1972,"NORTH VIETNAM",17.5833,106.2998,"B-52",799,1028,"UNKNOWN\UNIDENTIFIED"
"6050","1972-10-18","Unknown",1972,"NORTH VIETNAM",17.75,105.7832,"B-52",500,1355,"UNKNOWN\UNIDENTIFIED"
"6051","1972-10-18","Unknown",1972,"NORTH VIETNAM",17.75,105.7832,"B-52",799,1355,"UNKNOWN\UNIDENTIFIED"
"6052","1972-10-18","Unknown",1972,"NORTH VIETNAM",17.7166,105.7666,"B-52",500,1558,"UNKNOWN\UNIDENTIFIED"
"6053","1972-10-18","Unknown",1972,"SOUTH VIETNAM",16.5833,107.2166,"B-52",799,1637,"UNKNOWN\UNIDENTIFIED"
"6054","1972-10-18","Unknown",1972,"NORTH VIETNAM",17.8833,105.8167,"B-52",1000,2045,"UNKNOWN\UNIDENTIFIED"
"6055","1972-10-18","Unknown",1972,"NORTH VIETNAM",17.8833,105.8167,"B-52",500,2045,"UNKNOWN\UNIDENTIFIED"
"6056","1972-10-18","Unknown",1972,"NORTH VIETNAM",17.8833,105.8167,"B-52",799,2045,"UNKNOWN\UNIDENTIFIED"
"6057","1972-10-18","Unknown",1972,"NORTH VIETNAM",17.7332,105.7832,"B-52",500,2206,"UNKNOWN\UNIDENTIFIED"
"6058","1972-10-18","Unknown",1972,"NORTH VIETNAM",17.7332,105.7832,"B-52",799,2206,"UNKNOWN\UNIDENTIFIED"
"6059","1972-10-18","Unknown",1972,"SOUTH VIETNAM",16.2998,107.45,"B-52",500,2244,"UNKNOWN\UNIDENTIFIED"
"6060","1972-10-18","Unknown",1972,"SOUTH VIETNAM",16.2998,107.45,"B-52",799,2244,"UNKNOWN\UNIDENTIFIED"
"6061","1972-10-19","Unknown",1972,"NORTH VIETNAM",17.5999,106.4666,"B-52",500,421,"UNKNOWN\UNIDENTIFIED"
"6062","1972-10-19","Unknown",1972,"NORTH VIETNAM",17.5999,106.4666,"B-52",799,421,"UNKNOWN\UNIDENTIFIED"
"6063","1972-10-19","Unknown",1972,"SOUTH VIETNAM",16.2832,107.4331,"B-52",500,500,"UNKNOWN\UNIDENTIFIED"
"6064","1972-10-19","Unknown",1972,"SOUTH VIETNAM",16.2832,107.4331,"B-52",799,500,"STORAGE AREA"
"6065","1972-10-19","Unknown",1972,"NORTH VIETNAM",17.4666,106.5166,"B-52",500,704,"UNKNOWN\UNIDENTIFIED"
"6066","1972-10-19","Unknown",1972,"NORTH VIETNAM",17.3999,106.2166,"B-52",500,1031,"UNKNOWN\UNIDENTIFIED"
"6067","1972-10-19","Unknown",1972,"NORTH VIETNAM",17.3999,106.2166,"B-52",799,1031,"UNKNOWN\UNIDENTIFIED"
"6068","1972-10-19","Unknown",1972,"NORTH VIETNAM",17.5166,106.5166,"B-52",500,1110,"UNKNOWN\UNIDENTIFIED"
"6069","1972-10-19","Unknown",1972,"NORTH VIETNAM",17.5,106.4666,"B-52",1000,1153,"UNKNOWN\UNIDENTIFIED"
"6070","1972-10-19","Unknown",1972,"NORTH VIETNAM",17.5,106.4666,"B-52",500,1153,"UNKNOWN\UNIDENTIFIED"
"6071","1972-10-19","Unknown",1972,"NORTH VIETNAM",17.5,106.4666,"B-52",799,1153,"UNKNOWN\UNIDENTIFIED"
"6072","1972-10-19","Unknown",1972,"NORTH VIETNAM",17,106.9165,"B-52",500,1434,"UNKNOWN\UNIDENTIFIED"
"6073","1972-10-19","Unknown",1972,"NORTH VIETNAM",17.7332,105.7832,"B-52",799,1517,"UNKNOWN\UNIDENTIFIED"
"6074","1972-10-19","Unknown",1972,"SOUTH VIETNAM",16.6333,107.1499,"B-52",500,1557,"STORAGE AREA"
"6075","1972-10-19","Unknown",1972,"SOUTH VIETNAM",14.7666,108.8333,"B-52",500,2331,"UNKNOWN\UNIDENTIFIED"
"6076","1972-10-19","Unknown",1972,"SOUTH VIETNAM",14.7666,108.8333,"B-52",799,2331,"UNKNOWN\UNIDENTIFIED"
"6077","1972-10-20","Unknown",1972,"NORTH VIETNAM",16.8999,106.6499,"B-52",500,14,"UNKNOWN\UNIDENTIFIED"
"6078","1972-10-20","Unknown",1972,"NORTH VIETNAM",16.8999,106.6499,"B-52",799,14,"UNKNOWN\UNIDENTIFIED"
"6079","1972-10-20","Unknown",1972,"NORTH VIETNAM",17.7,105.7832,"B-52",500,258,"UNKNOWN\UNIDENTIFIED"
"6080","1972-10-20","Unknown",1972,"NORTH VIETNAM",17.7,105.7832,"B-52",799,258,"UNKNOWN\UNIDENTIFIED"
"6081","1972-10-20","Unknown",1972,"NORTH VIETNAM",17.6165,106.45,"B-52",1000,626,"UNKNOWN\UNIDENTIFIED"
"6082","1972-10-20","Unknown",1972,"NORTH VIETNAM",17.6165,106.45,"B-52",500,626,"UNKNOWN\UNIDENTIFIED"
"6083","1972-10-20","Unknown",1972,"NORTH VIETNAM",17.6165,106.45,"B-52",799,626,"UNKNOWN\UNIDENTIFIED"
"6084","1972-10-20","Unknown",1972,"NORTH VIETNAM",17.6499,106.3999,"B-52",500,1030,"UNKNOWN\UNIDENTIFIED"
"6085","1972-10-20","Unknown",1972,"NORTH VIETNAM",17.6499,106.3999,"B-52",799,1030,"UNKNOWN\UNIDENTIFIED"
"6086","1972-10-20","Unknown",1972,"NORTH VIETNAM",17.75,105.7666,"B-52",500,1136,"UNKNOWN\UNIDENTIFIED"
"6087","1972-10-20","Unknown",1972,"NORTH VIETNAM",17.75,105.7666,"B-52",799,1136,"UNKNOWN\UNIDENTIFIED"
"6088","1972-10-20","Unknown",1972,"NORTH VIETNAM",17.7998,105.7832,"B-52",799,1532,"UNKNOWN\UNIDENTIFIED"
"6089","1972-10-20","Unknown",1972,"SOUTH VIETNAM",16.6165,107.1499,"B-52",500,1618,"STORAGE AREA"
"6090","1972-10-20","Unknown",1972,"NORTH VIETNAM",17.9666,105.8167,"B-52",1000,1718,"UNKNOWN\UNIDENTIFIED"
"6091","1972-10-20","Unknown",1972,"NORTH VIETNAM",17.9666,105.8167,"B-52",500,1718,"UNKNOWN\UNIDENTIFIED"
"6092","1972-10-20","Unknown",1972,"NORTH VIETNAM",17.9666,105.8167,"B-52",799,1718,"UNKNOWN\UNIDENTIFIED"
"6093","1972-10-20","Unknown",1972,"NORTH VIETNAM",17.4832,106.5667,"B-52",500,1801,"UNKNOWN\UNIDENTIFIED"
"6094","1972-10-20","Unknown",1972,"NORTH VIETNAM",17.95,105.8167,"B-52",500,1923,"UNKNOWN\UNIDENTIFIED"
"6095","1972-10-20","Unknown",1972,"NORTH VIETNAM",17.95,105.8167,"B-52",799,1923,"UNKNOWN\UNIDENTIFIED"
"6096","1972-10-20","Unknown",1972,"NORTH VIETNAM",17.8333,105.7832,"B-52",500,2045,"UNKNOWN\UNIDENTIFIED"
"6097","1972-10-20","Unknown",1972,"NORTH VIETNAM",17.8333,105.7832,"B-52",799,2045,"UNKNOWN\UNIDENTIFIED"
"6098","1972-10-21","Unknown",1972,"NORTH VIETNAM",17.9165,105.8167,"B-52",500,259,"UNKNOWN\UNIDENTIFIED"
"6099","1972-10-21","Unknown",1972,"NORTH VIETNAM",17.9165,105.8167,"B-52",799,259,"UNKNOWN\UNIDENTIFIED"
"6100","1972-10-21","Unknown",1972,"NORTH VIETNAM",17.95,105.8167,"B-52",500,421,"UNKNOWN\UNIDENTIFIED"
"6101","1972-10-21","Unknown",1972,"NORTH VIETNAM",17.95,105.8167,"B-52",799,421,"UNKNOWN\UNIDENTIFIED"
"6102","1972-10-21","Unknown",1972,"SOUTH VIETNAM",16.5999,107.0999,"B-52",500,504,"UNKNOWN\UNIDENTIFIED"
"6103","1972-10-21","Unknown",1972,"SOUTH VIETNAM",16.5999,107.0999,"B-52",799,504,"UNKNOWN\UNIDENTIFIED"
"6104","1972-10-21","Unknown",1972,"NORTH VIETNAM",17.4165,106.5999,"B-52",500,705,"UNKNOWN\UNIDENTIFIED"
"6105","1972-10-21","Unknown",1972,"NORTH VIETNAM",17.6499,106.3999,"B-52",500,847,"UNKNOWN\UNIDENTIFIED"
"6106","1972-10-21","Unknown",1972,"NORTH VIETNAM",17.6499,106.3999,"B-52",799,847,"UNKNOWN\UNIDENTIFIED"
"6107","1972-10-21","Unknown",1972,"SOUTH VIETNAM",16.6665,107.1333,"B-52",500,926,"UNKNOWN\UNIDENTIFIED"
"6108","1972-10-21","Unknown",1972,"SOUTH VIETNAM",16.6665,107.1333,"B-52",799,926,"UNKNOWN\UNIDENTIFIED"
"6109","1972-10-21","Unknown",1972,"NORTH VIETNAM",17.8167,105.7832,"B-52",500,1405,"UNKNOWN\UNIDENTIFIED"
"6110","1972-10-21","Unknown",1972,"NORTH VIETNAM",17.8167,105.7832,"B-52",799,1405,"UNKNOWN\UNIDENTIFIED"
"6111","1972-10-21","Unknown",1972,"NORTH VIETNAM",17.6831,105.7666,"B-52",500,1517,"UNKNOWN\UNIDENTIFIED"
"6112","1972-10-21","Unknown",1972,"NORTH VIETNAM",17.6831,105.7666,"B-52",799,1517,"UNKNOWN\UNIDENTIFIED"
"6113","1972-10-21","Unknown",1972,"SOUTH VIETNAM",16.2998,107.4331,"B-52",500,1554,"UNKNOWN\UNIDENTIFIED"
"6114","1972-10-21","Unknown",1972,"SOUTH VIETNAM",16.2998,107.4331,"B-52",799,1554,"UNKNOWN\UNIDENTIFIED"
"6115","1972-10-21","Unknown",1972,"NORTH VIETNAM",17.4331,106.4832,"B-52",500,1800,"UNKNOWN\UNIDENTIFIED"
"6116","1972-10-21","Unknown",1972,"NORTH VIETNAM",17.6165,106.3999,"B-52",500,1923,"UNKNOWN\UNIDENTIFIED"
"6117","1972-10-21","Unknown",1972,"NORTH VIETNAM",17.6165,106.3999,"B-52",799,1923,"UNKNOWN\UNIDENTIFIED"
"6118","1972-10-21","Unknown",1972,"NORTH VIETNAM",17.6831,106.4165,"B-52",500,2045,"UNKNOWN\UNIDENTIFIED"
"6119","1972-10-21","Unknown",1972,"NORTH VIETNAM",17.6831,106.4165,"B-52",799,2045,"UNKNOWN\UNIDENTIFIED"
"6120","1972-10-21","Unknown",1972,"NORTH VIETNAM",19.4165,109.1665,"B-52",0,1231,"UNKNOWN\UNIDENTIFIED"
"6121","1972-10-22","Unknown",1972,"NORTH VIETNAM",17.5498,106.4832,"B-52",500,340,"UNKNOWN\UNIDENTIFIED"
"6122","1972-10-22","Unknown",1972,"NORTH VIETNAM",17.5999,106.4165,"B-52",799,422,"UNKNOWN\UNIDENTIFIED"
"6123","1972-10-22","Unknown",1972,"SOUTH VIETNAM",14.45,108,"B-52",500,544,"UNKNOWN\UNIDENTIFIED"
"6124","1972-10-22","Unknown",1972,"NORTH VIETNAM",17.9331,105.8167,"B-52",500,624,"UNKNOWN\UNIDENTIFIED"
"6125","1972-10-22","Unknown",1972,"NORTH VIETNAM",17.9331,105.8167,"B-52",799,624,"UNKNOWN\UNIDENTIFIED"
"6126","1972-10-22","Unknown",1972,"NORTH VIETNAM",17.6165,106.4331,"B-52",500,706,"UNKNOWN\UNIDENTIFIED"
